Height,Weight,Sex,Shifted Height,Shifted Weight,Sex,,Avg height,Avg weight
180.41,83.92,Male,19.05957333,15.51939,1,,,
134.95,76.9,Female,-26.40042667,8.49939,0,,,
172.46,92.7,Male,11.10957333,24.29939,1,,,
168.88,75.05,Male,7.529573333,6.64939,1,,,
176.6,49.96,Male,15.24957333,-18.44061,1,,,
144.82,65.97,Female,-16.53042667,-2.43061,0,,,
162.4,45.28,Female,1.049573333,-23.12061,0,,,
188.23,85.81,Male,26.87957333,17.40939,1,,,
150.83,49.66,Female,-10.52042667,-18.74061,0,,,
157.09,64.34,Female,-4.260426667,-4.06061,0,,,
162.99,45.58,Female,1.639573333,-22.82061,0,,,
154.76,48.92,Female,-6.590426667,-19.48061,0,,,
185.08,82.74,Male,23.72957333,14.33939,1,,,
